time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.36,     0.896,     4.231,     2.370   3587.973   3160.165    16.451   3554.480
0.42,    -0.396,     5.848,     2.859   3576.483   2588.195    23.734   3543.422
0.48,    -1.922,     7.845,     3.329   3577.968   3333.732    21.458   3519.842
0.54,    -3.814,    10.365,     3.478   3479.794   3427.805    35.484   3480.498
0.60,    -4.872,    13.265,     3.970   3590.653   2796.894    11.213   3151.889
0.66,    -5.809,    16.288,     3.981   3593.334   2867.861    14.239   2958.902
0.72,    -6.038,    19.380,     4.142   3566.531   2897.545    44.872   2403.763
0.78,    -6.761,    22.505,     4.667   3599.620   3235.467     1.530   3232.910
0.84,    -7.421,    25.573,     5.077   3599.725   3319.368     0.518   968.559
0.90,    -8.164,    29.014,     5.469   3600.083   3443.238     0.510   2092.626
0.96,    -8.631,    33.165,     5.447   3598.622   3497.994     0.829   1317.200
1.02,    -9.290,    37.443,     5.370   3600.027   3520.305     0.783   2122.336
1.08,   -10.645,    41.705,     5.354   3599.704   3533.663     0.410   238.474
1.14,   -11.754,    46.363,     5.122   3600.002   3512.887     0.108   322.071
1.20,   -11.696,    51.267,     5.119   3600.064   3507.342     0.371   164.596
1.26,   -11.165,    55.978,     5.129   3599.726   3564.053     0.185   152.234
1.32,   -10.436,    60.397,     4.544   3600.332   3563.643     0.299   728.912
1.38,    -9.977,    64.927,     3.973   3600.301   3568.002    -0.097    46.158
1.44,    -9.899,    69.797,     3.692   3600.434   3568.373    -0.315   214.375
1.50,    -9.070,    74.517,     3.659   3600.634   3592.106    -0.530   315.992
1.56,    -7.698,    79.272,     4.002   3600.297   3590.609    -0.285   379.587
1.62,    -6.192,    83.500,     4.213   3600.158   3596.903    -0.503   511.232
1.68,    -5.509,    87.631,     3.879   3600.078   3598.998    -0.776   1266.347
1.74,    -5.086,    91.654,     3.442   3600.392   3596.082    -0.459   1349.095
1.80,    -4.793,    95.584,     3.201   3600.151   3597.697    -0.556   1396.717
1.86,    -4.704,    99.301,     2.615   3599.757   3598.336    -0.467   537.214
1.92,    -4.150,   103.295,     1.872   3599.901   3598.804    -0.238   1153.018
1.98,    -4.114,   107.516,     0.983   3599.997   3593.412    -0.088   2593.894
2.04,    -5.106,   111.772,     0.000   3600.143   3596.805    -0.567   2647.949
0.06,    -0.147,    -0.063,     1.582   3587.897   1812.766    20.974   3501.349
0.12,     0.443,    -0.634,     2.714   2477.209   3286.979   322.651   3320.366
0.18,     0.924,    -1.915,     3.783   3573.329   2903.904    19.941   3561.417
0.24,     2.090,    -3.640,     4.559   3554.962   3404.104    16.798   3548.107
0.30,     3.825,    -5.922,     5.236   3575.747   2578.470    22.051   3478.973
0.36,     5.826,    -7.889,     5.913   3593.483   1656.376    20.964   3436.196
0.42,     8.176,   -10.341,     6.290   3587.639   1135.533    24.077   3519.848
0.48,     9.961,   -12.747,     6.057   3597.633   291.559     9.526   3551.776
0.54,    11.707,   -14.539,     5.552   3578.506   244.327    22.630   3558.965
0.60,    13.372,   -16.533,     4.564   3585.471   385.827    34.397   3558.533
0.66,    14.929,   -19.016,     3.391   3567.850   374.379    57.546   3557.322
0.72,    16.432,   -22.108,     2.407   3509.927   492.174   103.171   3550.749
0.78,    18.096,   -25.145,     1.578   3536.978   415.310    64.119   3546.387
0.84,    19.481,   -28.488,     0.615   3530.078   176.259    68.315   3553.756
0.90,    20.977,   -32.204,     0.000   3478.593   398.456   114.764   3474.640
0.06,     0.176,     0.050,     1.352   3588.157   1634.514    21.535   3514.095
0.12,     0.744,     0.037,     1.517   3398.910   2573.814   106.572   3438.144
0.18,     1.780,    -0.535,     1.795   3512.103   2844.308    69.787   3498.791
0.24,     3.807,    -1.201,     2.267   3150.691   3270.276   233.905   3508.488
0.30,     6.131,    -1.764,     2.944   3560.774   2867.341    34.232   3557.089
0.36,     8.526,    -1.920,     3.290   3589.631   2427.638    28.123   3548.768
0.42,    11.296,    -2.603,     3.588   3517.818   3436.811    29.133   3582.148
0.48,    14.363,    -3.099,     3.815   3584.605   2300.290    37.384   3558.352
0.54,    17.867,    -3.553,     4.142   3549.939   1682.612    31.185   3577.036
0.60,    21.370,    -4.012,     4.497   3592.568   834.797    30.242   3583.669
0.66,    24.659,    -4.535,     4.439   3591.079   320.500    21.758   3580.224
0.72,    28.020,    -5.348,     4.294   3593.302   116.238    11.315   3589.231
0.78,    31.313,    -6.039,     4.681   3596.189    73.834    13.037   3583.425
0.84,    34.567,    -6.125,     5.126   3596.461    31.078    10.760   3589.959
0.90,    37.921,    -6.031,     4.967   3596.163    10.995     6.916   3596.304
0.96,    41.362,    -6.170,     4.219   3598.159     5.714     6.005   3595.637
1.02,    44.694,    -6.645,     2.911   3598.468     4.202     5.790   3596.576
1.08,    47.952,    -7.471,     1.076   3598.630     4.111     5.512   3597.172
1.14,    51.438,    -8.551,     0.000   3556.116     8.826    25.233   3592.445
0.06,     0.111,    -0.099,     1.302   3582.391   1201.995    27.551   3491.048
0.12,    -0.005,    -0.549,     1.951   3579.123   106.793    15.219   3153.385
0.18,    -0.320,    -1.431,     2.755   3552.956   2229.075    38.892   3532.422
0.24,    -1.225,    -2.640,     3.639   3423.025   3547.753    25.109   3368.911
0.30,    -2.636,    -4.306,     4.289   3590.297   3361.999     4.006   3453.621
0.36,    -4.535,    -5.997,     5.330   3591.502   722.677    15.076   2517.910
0.42,    -6.356,    -7.734,     6.409   3599.028    61.577     1.043   423.236
0.48,    -8.120,    -9.640,     7.425   3599.941    95.096     0.298   544.656
0.54,    -9.906,   -11.517,     8.408   3600.026    19.747    -0.040    48.733
0.60,   -11.703,   -13.442,     9.542   3600.408     6.303     0.138     2.870
0.66,   -13.537,   -15.271,    10.797   3600.807     2.214    -0.007     1.067
0.06,    -0.239,     0.034,     1.470   3583.948   1087.096    28.751   3492.569
0.12,    -0.289,     0.806,     2.444   3334.063   3131.608   107.610   3484.796
0.18,    -0.651,     2.198,     4.044   3593.543   364.958     8.338   3480.955
0.24,    -0.735,     4.120,     5.662   3552.309   2803.143    50.740   3509.220
0.30,    -0.939,     6.374,     7.212   3600.062   1265.263     2.177   3145.338
0.36,    -1.412,     8.902,     8.026   3599.709   810.328     0.363   3220.845
0.42,    -2.078,    11.659,     8.448   3599.501   743.632     0.528   3328.681
0.48,    -2.797,    14.835,     9.357   3599.574   314.486     0.467   3078.841
0.54,    -3.572,    18.222,    10.810   3599.664   505.132     0.221   2336.912
0.06,     0.200,     0.056,     1.360   3584.032   989.488    29.443   3490.505
0.12,     0.524,    -0.198,     1.134   3386.101   2379.150   141.689   3370.666
0.18,     0.575,    -0.670,     1.515   2473.921   3471.511   136.218   3018.567
0.24,     1.045,    -1.162,     1.760   3234.105   3445.869    79.624   3363.643
0.30,     1.903,    -1.757,     1.810   3571.840   1609.970    31.853   3483.003
0.36,     3.616,    -2.670,     1.428   3280.134   3458.384   170.809   3505.133
0.42,     5.850,    -4.148,     1.404   2991.703   3444.987   230.067   3508.874
0.48,     7.605,    -5.793,     1.522   3548.088   2081.224    57.790   3564.602
0.54,    10.110,    -7.291,     1.599   3044.246   3296.509   275.152   3473.160
0.60,    13.251,    -8.749,     1.392   3420.697   2978.026   168.318   3564.504
0.66,    15.830,   -10.906,     1.728   3462.792   1836.106   146.947   3510.337
0.72,    17.844,   -13.727,     2.196   3554.158   737.778    77.089   3523.944
0.78,    19.682,   -16.493,     2.471   3468.467   962.134   151.250   3520.957
0.84,    21.353,   -18.859,     2.355   3567.560   197.044    53.344   3569.249
0.90,    22.981,   -20.835,     1.655   3578.553   101.741    40.705   3574.411
0.96,    24.668,   -22.567,     0.293   3580.617    56.234    41.197   3575.912
1.02,    26.407,   -24.104,     0.000   3578.608    59.487    50.508   3537.103
0.06,     0.089,     0.119,     1.574   3586.703   727.034    25.282   3499.389
0.12,     1.229,     0.205,     2.490   3227.025   3035.629   318.178   3321.134
0.18,     2.724,     0.190,     4.248   3523.216   3509.231    27.743   3462.349
0.24,     5.204,     0.596,     6.634   3569.740   3061.285    34.753   3562.779
0.30,     8.351,     1.168,     9.170   3597.815   1313.613     9.714   3541.643
0.36,    11.719,     2.092,    10.963   3598.616   139.553     2.544   3532.202
0.06,    -0.250,     0.157,     1.352   3587.762   732.186    24.007   3508.256
0.12,    -0.402,     0.471,     1.778   3029.671   2921.960   177.721   3364.568
0.18,    -0.445,     0.554,     2.728   3526.777   2058.251    40.923   3247.132
0.24,    -0.422,     1.167,     3.742   3598.399   313.237     3.971   3555.999
0.30,     0.211,     1.496,     4.547   3593.400   2837.005    10.870   3352.113
0.36,     1.321,     1.265,     5.066   3599.368   2004.202     2.290   3576.542
0.42,     2.749,     0.928,     5.357   3599.266   1584.963     3.679   3444.027
0.48,     4.260,     0.626,     5.449   3599.809   355.501     2.254   3518.281
0.54,     5.423,    -0.364,     5.633   3599.793   855.018     2.455   3581.649
0.60,     6.366,    -1.645,     5.953   3598.430   1269.705     4.406   3587.387
0.66,     7.392,    -3.291,     5.844   3598.266   647.340    13.824   3541.697
0.72,     8.298,    -5.296,     6.251   3597.434   446.989    14.912   3550.303
0.78,     9.307,    -7.437,     7.264   3598.149   503.852    10.860   3565.981
0.84,    10.370,    -9.394,     8.261   3599.359    28.161     1.520   3580.205
0.90,    11.527,   -11.923,     9.109   3598.695    54.926     2.744   3581.344
0.96,    12.668,   -14.938,    10.028   3599.237     3.848     0.602   3587.681
0.06,    -0.292,    -0.032,     1.436   3589.434   1055.739    20.498   3534.211
0.12,    -1.210,     0.146,     2.062   3576.103   773.269    16.962   3505.851
0.18,    -2.517,    -0.168,     2.277   3585.337   1753.086    26.832   3538.667
0.24,    -3.896,    -0.546,     2.391   3568.416   1276.503    47.230   2541.087
0.30,    -5.210,    -0.754,     2.727   3593.572   874.685     7.781   2149.209
0.36,    -6.549,    -1.335,     2.809   3594.698   645.256     7.294   2227.047
0.42,    -7.967,    -1.818,     2.628   3598.666    58.201     0.740   664.399
0.48,    -9.265,    -2.250,     2.147   3592.720    87.230    11.619   578.369
0.54,   -10.458,    -2.905,     1.452   3574.486    67.478    33.511   215.111
0.60,   -11.625,    -3.863,     0.782   3590.280     6.239     8.275    26.539
0.66,   -12.775,    -4.835,     0.013   3560.033     5.157    17.046     2.713
0.72,   -13.921,    -6.072,     0.000   3581.939     0.653     5.225     3.959
0.06,    -0.284,    -0.094,     1.296   3590.784   1173.143    18.466   3534.459
0.12,    -1.137,     0.023,     1.490   3401.289   2311.538   150.681   3366.795
0.18,    -2.713,    -0.490,     1.464   3575.220   2101.508    42.043   3530.528
0.24,    -4.682,    -1.197,     1.506   3445.108   1824.679   159.701   3106.433
0.30,    -6.810,    -2.025,     1.395   3540.212   458.104   137.451   2230.617
0.36,    -8.753,    -2.721,     1.331   3522.873   315.570    91.519   688.256
0.42,   -10.641,    -3.550,     1.321   3543.266    41.715    39.709    13.920
0.48,   -12.508,    -4.349,     1.102   3573.887     4.360    16.174     3.601
0.54,   -14.521,    -5.211,     0.736   3583.818     0.813    10.876     0.963
0.60,   -16.617,    -5.988,     0.237   3579.090     1.021     8.590     0.103
0.66,   -18.744,    -6.629,     0.000   3576.338     1.787    13.834    -0.115
0.06,    -0.275,     0.128,     1.512   3590.998   1468.329    17.633   3538.322
0.12,    -0.433,     0.250,     2.420   3560.785   2138.061    74.966   3495.732
0.18,     0.743,    -0.063,     3.267   3533.041   3168.603   145.628   3479.306
0.24,     1.565,    -0.828,     3.793   3589.873   2151.849    58.597   3532.994
0.30,     3.056,    -1.222,     3.984   3586.186   2400.835    56.548   3565.313
0.36,     5.325,    -1.084,     3.579   3594.490   2344.674    22.053   3536.758
0.42,     7.776,    -0.831,     2.844   3596.293   2448.421    15.126   3589.127
0.48,    10.004,    -0.730,     1.645   3577.266   2990.588    85.860   3572.929
0.54,    11.803,    -0.400,     0.507   3583.892   2396.879    78.696   3585.720
0.60,    13.360,     0.199,     0.000   3356.900   3269.961   124.163   3565.274
0.06,     0.163,    -0.040,     1.375   3590.071   1334.931    18.926   3534.733
0.12,     0.258,    -0.334,     2.165   3399.059   2019.290   261.472   3321.012
0.18,     1.171,    -0.181,     3.548   3501.344   3151.118   238.962   3513.918
0.24,     1.842,     0.303,     5.448   3584.436   3199.947    31.459   3570.729
0.30,     1.740,     0.911,     7.439   3597.674   1950.907    10.625   3504.933
0.36,     0.864,     1.301,     9.235   3600.181   123.290     1.211   2943.161
0.42,     0.114,     1.328,    10.883   3600.320    36.131     0.263   2883.389
0.06,    -0.107,    -0.178,     1.230   3591.205   1555.019    17.952   3546.761
0.12,    -0.259,    -0.592,     1.123   2003.161   3219.951   501.302   2820.992
0.18,     0.200,    -1.141,     1.220   3111.167   3203.994   1055.082   3456.461
0.24,     0.575,    -2.116,     0.879   3539.757   1312.071   275.186   3443.946
0.30,     0.256,    -3.087,     0.510   3571.274   876.818    75.247   3545.688
0.36,    -0.018,    -3.754,     0.380   3495.012   591.554   232.283   3295.895
0.42,    -0.350,    -4.667,     0.064   3242.884   1222.333   459.806   3034.130
0.48,    -0.723,    -5.633,     0.000   1962.147   2203.777   826.402   2327.530
0.06,     0.043,     0.278,     1.406   3592.755   1896.094    15.371   3561.426
0.12,     0.355,     1.241,     1.619   3583.084   1253.100   114.985   3556.112
0.18,     0.263,     2.444,     1.410   3547.036   2828.708   231.421   3418.778
0.24,    -0.981,     3.908,     1.331   3586.039   1396.863    38.868   3552.500
0.30,    -1.734,     5.464,     1.054   3500.918   2918.677   478.522   3499.356
0.36,    -1.603,     6.857,     0.662   3318.682   1965.515   538.730   2953.340
0.42,    -1.461,     8.269,     0.414   3545.383   1033.674    83.638   3300.571
0.48,    -0.746,     9.411,     0.393   3426.131   1329.509   669.472   3215.723
0.54,     0.179,    10.522,     0.477   3552.227   876.452   142.177   3406.328
0.60,     1.150,    11.001,     0.402   3513.846   1355.080   364.788   3370.677
0.66,     2.073,    11.795,     0.483   3516.877   1478.872   377.106   3432.168
0.72,     3.186,    12.845,     0.239   3497.606   1980.647   567.449   3494.256
0.78,     5.080,    13.562,     0.000   3573.636   1999.760   120.294   3573.549
0.06,    -0.108,     0.132,     1.629   3590.312   2452.855    16.318   3565.962
0.12,     0.248,     0.573,     2.616   2804.067   3140.794   801.889   3120.788
0.18,     0.541,     1.136,     4.224   3543.838   3350.445    55.484   3534.086
0.24,     1.086,     1.692,     5.985   3597.995   2368.992    20.764   3566.409
0.30,     2.942,     2.195,     7.613   3598.686   321.081     6.361   3536.900
0.36,     5.184,     2.743,     9.188   3599.855   228.783     1.514   3505.069
0.42,     7.533,     3.406,    10.253   3599.874    12.733    -0.312   3555.218
0.06,    -0.132,     0.246,     1.403   3589.099   2647.520    17.659   3567.863
0.12,    -0.353,     1.084,     2.277   3414.887   3247.882   621.062   3501.061
0.18,    -1.230,     2.189,     2.585   3594.252   1196.092    24.234   3489.089
0.24,    -2.370,     3.037,     2.458   3589.388   2912.234    23.795   3504.271
0.30,    -3.096,     3.928,     2.134   3586.488   2092.140    54.111   3392.560
0.36,    -3.348,     4.304,     1.812   3580.154   1324.122   196.478   3109.056
0.42,    -3.684,     4.216,     1.562   3582.460   2150.349    47.330   3306.213
0.48,    -3.833,     3.526,     1.465   3568.842   915.851   122.054   3084.224
0.54,    -3.721,     2.506,     1.822   3545.651   380.750   259.607   981.006
0.60,    -3.242,     1.554,     2.193   3596.156   364.493    41.916   3424.027
0.66,    -2.673,    -0.103,     2.401   3596.977   731.925    28.125   3517.725
0.72,    -2.349,    -2.215,     2.065   3596.572   843.140    18.469   3402.960
0.78,    -2.202,    -4.884,     1.740   3586.491   1352.239    66.305   3230.351
0.84,    -2.234,    -7.782,     1.730   3528.514   1418.925   194.269   2786.568
0.90,    -2.140,   -10.746,     1.558   3547.862   1012.867   185.339   2911.076
0.96,    -1.842,   -13.393,     1.402   3491.185   1703.525   247.484   2758.869
1.02,    -1.815,   -15.836,     1.259   3531.569   1363.735    70.593   2353.247
1.08,    -1.379,   -18.502,     1.342   3561.662   884.833   113.643   2809.228
1.14,    -1.097,   -20.989,     1.555   3592.985   170.049    22.447   2210.841
1.20,    -0.847,   -23.129,     1.925   3584.309   458.135    81.885   3210.031
1.26,    -0.513,   -24.867,     2.983   3596.077   166.109    44.839   3392.110
1.32,     0.025,   -27.056,     4.175   3581.912   872.251    41.737   3362.252
1.38,     0.208,   -29.868,     5.092   3600.003    15.247     0.163   3561.784
1.44,     0.233,   -33.215,     5.426   3598.735    74.175     2.730   3556.220
1.50,     0.297,   -36.996,     5.927   3599.329    17.304     1.190   3547.202
1.56,     0.465,   -40.481,     6.489   3599.505     7.019     0.380   3579.183
1.62,     0.589,   -43.825,     6.689   3599.771     4.288     0.249   3537.977
1.68,     0.691,   -47.225,     6.223   3599.594    -0.222     0.444   3590.577
1.74,     0.866,   -50.086,     5.429   3599.389     1.756     0.283   3562.835
1.80,     1.027,   -53.256,     4.098   3599.496    -0.194     0.330   3593.892
1.86,     1.136,   -56.742,     2.772   3599.533     0.164     0.348   3576.681
1.92,     1.263,   -60.425,     1.557   3599.465     2.241     1.103   3540.830
1.98,     1.382,   -63.678,     0.035   3599.234    -0.411     0.566   3555.936
2.04,     1.459,   -66.493,     0.000   3599.591    -0.244     1.468   3400.389
0.06,    -0.250,    -0.060,     1.504   3586.048   2641.670    24.485   3566.955
0.12,    -0.350,    -0.633,     2.551   2823.635   3033.723   1167.057   3241.569
0.18,    -0.666,    -1.417,     3.930   3558.275   2985.899   198.902   3510.984
0.24,    -1.278,    -1.697,     5.230   3599.411   1602.717     9.839   3577.435
0.30,    -2.627,    -2.069,     6.391   3599.784   275.345     0.101   3457.586
0.36,    -3.836,    -2.327,     7.391   3599.595    38.177    -0.233   1649.739
0.42,    -5.111,    -2.332,     8.382   3599.661    15.952    -0.288   2250.761
0.48,    -6.383,    -2.333,     9.135   3598.952     1.031    -0.568   113.473
0.54,    -7.662,    -2.192,     9.580   3599.629     0.837    -0.209   271.412
0.60,    -8.961,    -2.064,    10.027   3599.331     0.515    -0.208    15.923
0.06,     0.230,     0.251,     1.387   3584.358   2598.182    28.328   3561.838
0.12,     1.305,     0.866,     1.393   3274.011   2752.230   1253.634   3345.500
0.18,     2.244,     1.544,     1.846   3579.382   2628.447   211.312   3574.307
0.24,     4.198,     1.972,     2.416   3524.310   3361.422   255.022   3561.083
0.30,     6.392,     2.682,     3.903   3576.018   3487.964    89.685   3589.321
0.36,     8.777,     3.553,     5.339   3596.114   2783.780    34.252   3596.426
0.42,    11.284,     4.090,     6.820   3597.221   1922.606    16.388   3588.297
0.48,    13.471,     4.436,     7.685   3599.606   326.288     0.482   3596.869
0.54,    16.033,     5.243,     7.775   3598.455    67.126     1.401   3592.090
0.60,    18.674,     6.714,     8.064   3599.368    60.622     1.208   3591.252
0.66,    21.224,     8.887,     8.526   3599.855    46.295     1.026   3595.422
0.72,    23.702,    11.545,     8.846   3599.717    18.680     1.343   3598.689
0.78,    26.148,    14.679,     8.907   3599.915     5.674     0.574   3599.236
0.84,    28.505,    18.356,     8.640   3600.289     4.525     0.526   3599.782
0.90,    30.738,    22.374,     8.065   3600.260     5.648     0.728   3599.722
0.96,    32.819,    26.639,     7.326   3599.913     6.987     0.760   3599.020
1.02,    34.893,    31.335,     6.187   3599.989    13.886     0.692   3599.528
1.08,    36.863,    36.201,     4.637   3599.984    36.753     0.668   3599.442
1.14,    38.621,    41.092,     2.938   3599.852    59.970     1.885   3599.044
1.20,    40.234,    46.162,     0.996   3599.694   185.576     3.427   3599.185
1.26,    41.772,    51.196,     0.000   3599.213   287.174     7.186   3599.387
0.06,    -0.208,     0.022,     1.514   3571.524   2927.373    51.691   3572.331
0.12,     0.182,     0.092,     1.782   3392.351   3096.010   1050.924   3473.150
0.18,     0.123,     0.520,     1.613   3589.390   1424.579    59.201   3540.461
0.24,     0.289,     0.780,     1.003   3560.700   2250.381   450.976   3543.277
0.30,     0.036,     1.124,     0.627   3584.140   849.834   168.993   3572.483
0.36,    -0.317,     1.968,     0.000   2588.649   3144.363   1272.783   3277.399
0.06,    -0.170,    -0.030,     1.170   3567.978   3012.302    59.981   3574.961
0.12,    -0.872,    -0.089,     0.918   3536.076   1918.029   460.038   3517.860
0.18,    -1.942,    -0.242,     0.112   3506.871   1970.575   416.887   3525.479
0.24,    -3.289,    -0.119,     0.000   3184.934   811.875   1383.646   2458.468
0.06,    -0.275,     0.115,     1.667   3570.365   3069.922    59.637   3577.621
0.12,    -1.634,     0.158,     3.141   3502.485   2723.670   274.060   3513.457
0.18,    -3.948,     0.074,     4.663   3596.838   2920.517    25.133   3524.302
0.24,    -5.862,     0.253,     6.141   3600.118   429.102     1.237   2407.219
0.30,    -7.917,     0.674,     7.553   3600.341    57.573     0.516   164.485
0.36,    -9.999,     1.052,     9.034   3600.443    66.194     0.485   636.063
0.42,   -12.110,     1.444,    10.569   3600.374     1.819    -0.108   115.603
0.06,    -0.203,     0.134,     1.279   3575.972   3126.875    55.782   3581.303
0.12,    -0.785,    -0.179,     1.090   3201.779   3013.627   966.940   3489.394
0.18,    -1.681,    -1.182,     0.918   3409.232   1580.570   265.030   3301.096
0.24,    -3.191,    -1.648,     0.614   2784.007   2882.719   1599.958   3355.034
0.30,    -5.091,    -1.443,     0.582   2270.720   2359.203   2077.414   2857.856
0.36,    -7.036,    -0.617,     0.455   3419.800    43.080   275.985   302.169
0.42,    -9.264,     0.117,     0.430   3568.890    26.748   117.392   1248.451
0.48,   -11.555,     0.827,     0.598   3495.040    12.460   156.134    27.639
0.54,   -13.899,     1.565,     0.749   3559.914     4.179    64.653     3.737
0.60,   -16.335,     2.172,     0.892   3580.081     0.995    22.078     0.975
0.66,   -18.764,     2.756,     0.910   3592.757     5.459    21.650     2.303
0.72,   -21.229,     3.290,     1.111   3577.734     2.606    40.174    -0.228
0.78,   -23.670,     3.742,     1.250   3596.597     0.483     2.964    -0.354
0.84,   -26.093,     4.272,     1.246   3599.947    -0.052     0.643    -0.172
0.90,   -28.456,     5.100,     1.368   3600.636    -0.203     0.245    -0.115
0.96,   -30.857,     5.946,     1.645   3600.718     0.111     0.141     0.080
1.02,   -33.317,     6.751,     1.768   3600.740    -0.151     0.202     0.121
1.08,   -35.735,     7.535,     1.842   3600.806    -0.314     0.155     0.182
1.14,   -38.120,     8.302,     1.861   3600.734    -0.286    -0.307     0.131
1.20,   -40.559,     9.046,     1.829   3600.605    -0.272    -0.335    -0.023
1.26,   -42.997,     9.797,     1.710   3600.404    -0.175    -0.308    -0.085
1.32,   -45.420,    10.598,     1.570   3600.496    -0.095     0.190     0.296
1.38,   -47.919,    11.408,     1.409   3600.452    -0.387     0.584     0.345
1.44,   -50.421,    12.177,     1.263   3600.544    -0.593     0.568     0.133
1.50,   -52.872,    12.921,     1.071   3600.664    -0.753     0.756    -0.157
1.56,   -55.352,    13.622,     0.799   3600.882    -0.647     0.477    -0.515
1.62,   -57.907,    14.347,     0.510   3600.838    -0.665     0.442    -0.439
1.68,   -60.438,    15.136,     0.206   3600.853    -0.523     0.122    -0.691
1.74,   -62.932,    15.886,     0.000   3600.909    -0.418    -0.089    -0.433
0.06,    -0.239,     0.121,     1.478   3573.087   3248.571    80.732   3580.558
0.12,    -0.529,    -0.213,     1.952   3503.209   3353.451   513.057   3557.873
0.18,    -0.435,    -0.389,     3.138   3578.674   2562.663   104.943   3543.813
0.24,    -0.323,    -0.809,     4.386   3593.129   2590.627    55.136   3556.219
0.30,     0.637,    -1.228,     4.885   3596.188   2327.984     6.760   3576.993
0.36,     0.863,    -1.125,     4.684   3599.034   596.234     1.707   3428.078
0.42,     1.117,    -0.798,     4.147   3599.205   429.686     2.695   3563.575
0.48,     1.516,    -0.566,     3.055   3599.043   1239.303     2.234   3591.150
0.54,     1.464,    -0.917,     2.061   3598.743   1455.912     8.455   3594.495
0.60,     1.887,    -1.139,     0.308   3549.134   3433.453   138.102   3585.780
0.66,     3.138,    -1.896,     0.000   3403.524   2665.240   1114.994   3542.340
0.06,     0.380,    -0.025,     1.415   3561.259   3303.611   112.292   3578.806
0.12,     2.052,    -0.160,     2.279   3518.034   3243.151   635.077   3572.123
0.18,     4.040,    -0.343,     2.497   3528.477   3482.378   324.311   3582.150
0.24,     5.385,     0.069,     2.508   3590.639   2436.781   109.478   3580.755
0.30,     6.295,     0.031,     1.630   3476.530   3528.675   187.735   3588.890
0.36,     7.669,    -0.255,     0.089   3538.645   3397.025   451.987   3587.834
0.42,     8.827,    -0.489,     0.000   3218.251   3277.573   948.493   3547.783
0.06,     0.055,    -0.196,     1.729   3556.193   3339.186   142.546   3578.602
0.12,    -0.050,    -0.944,     2.214   3570.818   1085.714   177.791   3556.957
0.18,    -0.172,    -1.661,     3.280   3511.620   3345.610   193.925   3524.571
0.24,    -1.108,    -1.937,     4.406   3600.310   610.453     7.419   3582.812
0.30,    -1.921,    -2.034,     5.348   3600.164   673.734     2.381   3462.165
0.36,    -2.702,    -1.676,     5.961   3599.382   1246.887     0.373   3319.942
0.42,    -3.703,    -1.551,     6.028   3600.030   198.945    -0.113   3518.478
0.48,    -4.733,    -1.793,     6.090   3600.091    30.765    -0.185   2669.197
0.54,    -5.850,    -2.079,     6.708   3599.865    32.535    -0.109   3302.911
0.60,    -6.986,    -2.323,     7.328   3599.525    33.997    -0.141   3337.411
0.66,    -8.047,    -2.179,     7.545   3599.799    15.829    -0.200    82.556
0.72,    -9.120,    -2.036,     7.396   3599.840     7.473    -0.154   125.065
0.78,   -10.210,    -1.756,     7.088   3599.917    13.694    -0.191   243.420
0.84,   -11.302,    -1.760,     6.756   3599.857     8.668    -0.141    43.945
0.90,   -12.397,    -1.982,     6.348   3599.891    18.006    -0.043    33.924
0.96,   -13.505,    -2.105,     5.741   3599.967    19.793     0.179    83.371
1.02,   -14.616,    -2.218,     5.193   3599.744     4.961     0.175    36.919
1.08,   -15.721,    -1.971,     4.471   3599.943    12.715     0.147   117.517
1.14,   -16.836,    -1.392,     3.684   3599.844     9.689     0.396     4.196
1.20,   -17.964,    -0.645,     3.070   3599.521     4.138     0.509     0.404
1.26,   -19.088,    -0.009,     2.416   3599.574     1.345     0.358     0.054
1.32,   -20.235,     0.668,     1.754   3599.728     0.202     0.328     0.139
1.38,   -21.412,     1.357,     1.040   3599.008     0.110     1.370     0.292
1.44,   -22.590,     2.060,     0.267   3597.322    -0.258     2.340     0.319
1.50,   -23.778,     2.770,     0.000   3595.936    -0.285     2.569     0.141
0.06,    -0.059,     0.209,     1.608   3531.112   3372.062   387.175   3582.241
0.12,    -0.609,     0.643,     2.521   3223.906   3306.773   916.205   3538.051
0.18,    -1.757,     1.628,     2.471   3587.068   3174.122    76.297   3583.719
0.24,    -3.324,     3.033,     1.854   3567.656   3106.099   116.071   3546.766
0.30,    -5.241,     3.898,     1.339   3587.276   1271.603    88.135   3358.958
0.36,    -6.561,     4.674,     0.986   3542.078   1279.716   381.415   3296.451
0.42,    -7.632,     5.310,     0.470   3319.662   175.026   503.918   222.576
0.48,    -8.666,     5.588,     0.000   3454.242    65.941   476.155   1000.955
0.06,     0.421,     0.091,     1.538   3544.429   3372.587   415.247   3585.723
0.12,     1.778,     0.266,     1.616   3216.833   3282.477   1457.259   3525.320
0.18,     2.651,     0.157,     1.288   3212.966   3374.775   618.379   3565.773
0.24,     3.685,    -0.271,     1.740   3481.082   3283.827   497.961   3581.411
0.30,     4.580,    -0.313,     2.299   3575.463   2292.018   370.820   3580.338
0.36,     5.143,    -0.469,     2.220   3574.900   3115.564   193.515   3588.614
0.42,     5.136,    -1.141,     1.345   3578.376   2978.354   202.239   3591.945
0.48,     4.382,    -1.401,     0.352   3583.137   2408.504   239.304   3593.187
